# Constructed from biom file
#OTU ID	5608-A18-1	5608-A18-10	5608-A18-11	5608-A18-12	5608-A18-2	5608-A18-3	5608-A18-4	5608-A18-5	5608-A18-6	5608-A18-7	5608-A18-8	5608-A18-9	5608-BF18-1	5608-BF18-2	5608-BF18-3	5608-Blank	5608-CC18-1	5608-CC18-2	5608-CC18-3	5608-CC18-4	5608-CC18-5	5608-CC18-6	5608-CuC18-1	5608-M18-1	5608-SJ18-1	5608-SJ18-2	5608-SJ18-3
239bf76e716fcb12301f5fedb4b7eb67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	11.0	0.0	41.0	29.0	0.0	50.0	19.0	47.0	0.0	0.0	0.0	0.0	0.0
e11decda27fa9862c3216b3031564657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	14.0	0.0	56.0	47.0	66.0	0.0	7.0	0.0	0.0	0.0
28cc5f2af9e3b0a455cd285c56fce90b	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	77.0	27.0
ac1c8a5d97f10fde507ace7c898e2182	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	5.0	16.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
53f4d4d3a48c4709daec592581c51885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	12.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15a45939670c500902ab7076b866decb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0
e9a2829a960566149cc83064d9ae176d	0.0	0.0	0.0	0.0	104.0	0.0	0.0	23.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c2a989b20a00d240631cef79cc23ef4	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	45.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
0846bf242209cd8d83b04abc60b2210c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
affce0810a4e8c2d82e88995e3172c96	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	41.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
014c426e1ea7738d590dc36960a9fc69	0.0	17.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
edd0a4173aa45a95abf5bb6a612bd887	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	38.0	0.0	0.0	0.0	0.0	0.0
d4a40d7413cd996f276a774cd06e5edf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	6.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48e2680666f6918268ddae84d1602da2	0.0	0.0	0.0	0.0	15.0	27.0	6.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0
fe176a2e948c8cfae510c193f90e8c7a	0.0	3.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
f6f612cb6b233df2fa7cc0189d0cf657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	30.0	0.0	12.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47b2749a1674bd99b1b6e39c14188abb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ed91a0979b4392d2a0895aec622e4ca3	0.0	30.0	26.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
d003606328baa7e0c043c4462bd6d6eb	0.0	0.0	0.0	0.0	12.0	36.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0
717757c26af90a838e8f1dc24dd4bfa6	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0
36a771eccd3a54f7b711977c27895f04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f2a9ad97d0177814d32745e6728e069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7907c1d76ca6952f3428fddb9eb76dbb	0.0	0.0	11.0	11.0	0.0	0.0	0.0	0.0	43.0	33.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c547e19ba8ca618d9e6eef370c2f09ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96b52c7f96d1ac99f33b70862434748d	0.0	0.0	0.0	15.0	0.0	0.0	0.0	25.0	0.0	23.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
59fca588510288fcb735422ffe076dc1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0
89635c50d6545bcf19a34afdbe66fa47	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fb71148f8112269862f7ce6646d5759e	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	15.0	20.0
606f0c9a503149896c8cfcde71d8b557	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0
70a6140429fb555671e1be0df3057020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0
9bea1e4caee551bca3a13fe911c24ff3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1be03b111e72f0e37c3930e4482cfa7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3d24edd9efc65074856cc0bca24c6f4	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	24.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
7676350f66632093e00702a642922155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	14.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c94ec572e4329d2c95913e04992569ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
d9ec6841e52e029ef8dc5720761e93dc	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	39.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c2fe6387355103a816141de8390ae6a	0.0	0.0	17.0	18.0	0.0	0.0	0.0	0.0	0.0	16.0	8.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5701d2ea3c07da37da344075bf77a610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	29.0
ae9bbfe778740608bd14d63cea76c1e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	20.0	16.0	0.0	0.0	0.0	0.0	0.0
53fd34fddf61f45662f97aaf8e04d0f6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	13.0	19.0	0.0	0.0	0.0	0.0	0.0
dba7d7383eaeb5e162645420c5ecd869	0.0	0.0	0.0	0.0	13.0	0.0	0.0	25.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4bc621e867e9124756918f2fb6f15753	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	7.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0
b8079f0d3c8be35e2e60a12a51a7ae32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07c817aaebb52189d7dd5208bdca2340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
347994f695168b60b84b68316554715b	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147acbd812ba02281f8a90f167e12e97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	11.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79308c8f15f1e99b69c5898521304dde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ef87f234e871428b58280c55e058a06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	28.0
1a6d22280db14e28c47294bcb1be8b95	0.0	12.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2faf426ea78fadc1d5622d6a8f460eed	0.0	0.0	0.0	0.0	0.0	24.0	9.0	17.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46a7a002163be25d4b58a5104f7d4878	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdd8e2dcf2393833ac823fcea0997782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
3e861be4672bd708df7850b4ea256441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	8.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
b75c85bf9acc65b14b13e9eb56592a49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
425c1ebb40a9d71facd4964d30f82e8c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	10.0
9a5ab9f75e435d4caa6b6c36ac7bd016	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da3ceba678ac3632bf9c609592155c94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69b402792cceeba3d1a535b023bbc661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
543071d2f74ec7bbdfa35fabef745f68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0
b0dabc278169001c06bee9ecd36a916d	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7129d0c8cd5ff4ea76260858b5248eba	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3c402ef032f712d238532553c0cf9c0e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b608a84ceabfaaf1568095b2638d1dbf	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
f1a7735f65d34c3f8d1d020400b42ef9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
02701a208b77786c233c6764b38c29e7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
39ec5dac526c582683f5d734b6fe674a	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d5279de49984aeea3c559bcefda7ce97	0.0	0.0	0.0	0.0	9.0	13.0	6.0	12.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27e7dcd75b6cb7c5dac9746cc92b2852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	12.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
5972a4d8b3be8075f508a08f0c7f30d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a195141bfe1284978e5e71c1015e607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
282031382690d60073836f6d98c77039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
d9e42b27372b890f4b594a221899b58f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	0.0	3.0	10.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
b5563048571bfdb0f672063cb60dbd71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca67606041f541d7ab238f7e5f62542d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0
8ed20902a7407bcc3ee83481bf7affef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	23.0	0.0
033109eb145468c43dfffc6e1c1a77a5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
0c092e9057637582d80b788599db803a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926c0fc257b40720a87d95855e737b64	0.0	0.0	0.0	0.0	0.0	0.0	12.0	19.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a01942d0c5049987ba623d226f88c62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
445c34db81063120bc368deeb212071f	0.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0	9.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e8662f115b0a615a54f27a00ecc8ded	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
f3dc657766f22fe6b1c27e970fb3b87f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0
0aae6b66914b2b20fd799f020941c7bd	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66c7aa173e7d23389072e442987b01f2	0.0	0.0	0.0	0.0	11.0	8.0	0.0	5.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
0ea9af93093f7d7727e51fb5c0798cb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0
40c9d5f854aa74e7f5707cd7f5a1be22	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eaf645eafb8193731712088f7c8ce7d1	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
d64693cd0a4d076804cf35347b247ec9	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9095a67752e5921e0867dc84a2bdd7f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9aa672b177eeb1427b3539ab77017176	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c176d637f9a5aaadfa44665c0bd79cff	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36d97f9b18515823035bfad3ad455172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7115ce27eedf31badf3212d5a243e13	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
